"cmpgn_id","cmpgn_nm","cmpgn_ofer_id","copn_plcy_nm","cnts_prod_id","copn_use_sta_dt","copn_plcy_sta_dt","copn_plcy_end_dt","copn_cnt"
C2600TN,"7월 성인 1+1 프로모션_모바일 (7/1~7/10)",A1SA1020261000121371,"[1+1이벤트] 3,300원 할인 쿠폰 (모바일)",PPV 등,"20260712","20260626","20260731",53
C2600PS,"26년 6월_B tv+ 파격할인_UI 541 이상_2",A1CP1020261000120874,"[72시간 한정] B tv+ 12개월 월 5,500원 혜택",PM30000107,"20260611","20260526","20260614",22
C2600T0,"26년 6월_B tv+ KBO 올스타전_UI 541 이상_2",A1CP1020261000121364,"[올스타전 특가] B tv+ 월 5,500원 혜택 (최대 12개월)",PM30000107,"20260701","20260624","20260705",40
C2600T1,"26년 6월_B tv+ KBO 올스타전_UI 541 이상_3",A1CP1020261000121364,"[올스타전 특가] B tv+ 월 5,500원 혜택 (최대 12개월)",PM30000107,"20260704","20260624","20260705",43
C2600XD,"26년 7월_B tv+ 7월 4주차 복날 타임딜_UI 541 이상_1_F",A1CP1020261000121662,"[복날 치킨비] B tv+ 월 5,500원 이용 혜택 (최대 12개월)",PM30000107,"20260725","20260721","20260726",169
C2600M8,<짱구> 할인쿠폰 프로모션,A1SA1020261000120863,"[짱구 런칭] 영화 5,500원 할인",PPV 등,"20260617","20260518","20260630",14
C2600LZ,"26년 5월_B tv+ 비플리_UI 541 이상_2차(~5/25)_3(1770)",A1CP1020261000120859,[가정의 달] B tv+ 12개월 50% 할인 (~5/25),PM30000107,"20260521","20260515","20260525",12
C2600K8,<몽타주: 6일간의 추격> 타겟 프로모션_40%_0430,A1SA1020261000120748,[즉시 할인] 몽타주: 6일간의 추격 40% 할인쿠폰,PPV 등,"20260502","20260403","20260430",78
C2600J7,"지상파 월정액 3개월 내내 5,500원_5월 2차",A1CP1020261000120660,"[온가족특가] 지상파 월정액 3개월 내내 월 5,500원",PM30000150,"20260512","20260422","20260531",53
C2600KN,JTBC 월정액 첫달 무료_5월 1차,A1SA1020261000119567,[깜짝 특가] JTBC 월정액 1개월 100% 할인 쿠폰,PM30000269,"20260603","20260119","20261231",25
C2600P7,[주기성] 26년 6월_B tv+ 비플리_UI 541 이상_2~4차_3,A1CP1020261000120872,[위클리 혜택] B tv+ 12개월 50% 할인,PM30000107,"20260621","20260520","20260630",9
C2600OA,"26년 6월_B tv+ 비플리_UI 541 이상_1차 쿠폰(~6/7) & 배너(~6/30)_2",A1CP1020261000120872,[위클리 혜택] B tv+ 12개월 50% 할인,PM30000107,"20260602","20260520","20260630",50
C2600N4,(주기성) 6월 쿠폰팩 GCP(5/24~6/21가입)_TB,A1SA1020261000120869,[FREE PASS] SPOTV 프라임패키지 1개월 무료_26년6월,PM35000007,"20260618","20260519","20260629",10
C2600SC,<금발이 되고 싶어> 할인쿠폰 프로모션,A1SA1020261000121360,"[금발이 되고 싶어 런칭] 영화 5,500원 할인",PPV 등,"20260715","20260622","20260731",7
C2600Q5,<스위트 홈: 진격의 거인> 할인쿠폰 프로모션,A1SA1020261000121160,"[스위트 홈: 진격의 거인 런칭] 영화 3,300원 할인",PPV 등,"20260708","20260605","20260731",3
C2600X8,"26년 7월_B tv+ 7월 4주차 복날 타임딜_UI 541 이상_3_F",A1CP1020261000121662,"[복날 치킨비] B tv+ 월 5,500원 이용 혜택 (최대 12개월)",PM30000107,"20260724","20260721","20260726",41
C2600TK,<메가 샤크 어택> 할인쿠폰 프로모션,A1SA1020261000121369,"[메가 샤크 어택 런칭] 영화 5,500원 할인",PPV 등,"20260704","20260626","20260731",13
C2600O7,"2606_캐치온 해지방어_B tv+ Cross-sell",A1CP1020261000120958,[비밀 특가] B tv+ 1개월 100원,PM30000107,"20260608","20260528","20260712",2
C2600MM,"26년 5월_B tv+ 비플리_UI 541 이상_3차(~5/31)_3",A1CP1020261000120854,[가정의 달] B tv+ 12개월 50% 할인 (~5/31),PM30000107,,"20260507","20260531",790832
C2600SL,[팝업] 밸류애드팀 STB 교체(26.6.29)_5-1차,,,PPV 등,,,,249631
C2600U3,[팝업] 밸류애드팀 Btv 업_단기(26.7.7)_1-1차,,,PPV 등,,,,277471
C2600XV,[타겟] 최신 리모컨 무상 업그레이드 (7/29),,,PPV 등,,,,3358
C2600ND,"지상파 월정액 첫달 3,300원_6월 1차",A1CP1020261000120947,"[6월 특가] 지상파 월정액 1개월 13,200원 할인",PM30000150,"20260623","20260526","20260630",80
C2600TF,"지상파 월정액 3개월 5,500원_7월 1차",A1CP1020261000121373,"[쿨썸머 특가] 지상파 월정액 3개월 내내 월 5,500원",PM30000150,"20260711","20260629","20260731",157
C2600R5,<내 이름은> 할인쿠폰 프로모션,A1SA1020261000121159,"[내 이름은 런칭] 영화 5,500원 할인",PPV 등,"20260624","20260605","20260731",48
C2600P6,[주기성] 26년 6월_B tv+ 비플리_UI 541 이상_2~4차_2,A1CP1020261000120872,[위클리 혜택] B tv+ 12개월 50% 할인,PM30000107,"20260622","20260520","20260630",41
C2600P5,[주기성] 26년 6월_B tv+ 비플리_UI 541 이상_2~4차_1,A1CP1020261000120872,[위클리 혜택] B tv+ 12개월 50% 할인,PM30000107,"20260608","20260520","20260630",16
C2600TI,JTBC 월정액 3개월 70% 할인_7월 2차,A1SA1020261000121374,[쿨썸머 특가] JTBC 월정액 3개월 내내 70% 할인,PM30000269,"20260729","20260629","20260731",5
C2600SG,"CJ ENM 월정액 3개월 5,500원_7월 1차",A1CP1020261000121358,"[쿨썸머 특가] CJ ENM 월정액 3개월 내내 월 5,500원",PM30000154,"20260714","20260622","20260731",51
C2600J5,"지상파 월정액 3개월 내내 5,500원_5월 1차",A1CP1020261000120660,"[온가족특가] 지상파 월정액 3개월 내내 월 5,500원",PM30000150,"20260518","20260422","20260531",45
C2600KK,"CJ ENM 월정액 3개월 5,500원_5월 2차",A1CP1020261000120659,"[온가족특가] CJ ENM 월정액 3개월 내내 5,500원",PM30000154,"20260530","20260422","20260531",45
C2600NP,<모탈 컴뱃2> 할인쿠폰 프로모션,A1SA1020261000120959,"[모탈컴뱃2 런칭] 영화 5,500원 할인",PPV 등,"20260619","20260528","20260615",23
C2600UV,모아나 소장용 패키지 프로모션 (7/10),A1SA1020261000121465,"[모아나 패키지 구매] 영화 5,500원 할인",PPV 등,"20260714","20260708","20260831",4
C2600M8,<짱구> 할인쿠폰 프로모션,A1SA1020261000120863,"[짱구 런칭] 영화 5,500원 할인",PPV 등,"20260524","20260518","20260630",78
C2600XD,"26년 7월_B tv+ 7월 4주차 복날 타임딜_UI 541 이상_1_F",A1CP1020261000121662,"[복날 치킨비] B tv+ 월 5,500원 이용 혜택 (최대 12개월)",PM30000107,"20260723","20260721","20260726",89
C2600N5,(일회성) 6월 쿠폰팩 GCP(5/1~5/23가입)_TB,A1CP1020261000120866,[FREE PASS] 지상파 3사 1개월 무료_26년6월,PM30000150,"20260612","20260519","20260629",5
C2600LE,"CJ ENM 월정액 3개월 5,500원_5월 3차",A1CP1020261000120659,"[온가족특가] CJ ENM 월정액 3개월 내내 5,500원",PM30000154,"20260516","20260422","20260531",37
C2600TG,JTBC 월정액 3개월 70% 할인_7월 1차,A1SA1020261000121374,[쿨썸머 특가] JTBC 월정액 3개월 내내 70% 할인,PM30000269,"20260707","20260629","20260731",35
C2600Q3,"6월 성인 1+1 프로모션 (6/11~6/20)",A1SA1020261000121168,"[1+1이벤트] 3,300원 할인 쿠폰",PPV 등,"20260702","20260609","20260731",5
C2600Q3,"6월 성인 1+1 프로모션 (6/11~6/20)",A1SA1020261000121168,"[1+1이벤트] 3,300원 할인 쿠폰",PPV 등,"20260616","20260609","20260731",58
C2600TI,JTBC 월정액 3개월 70% 할인_7월 2차,A1SA1020261000121374,[쿨썸머 특가] JTBC 월정액 3개월 내내 70% 할인,PM30000269,"20260724","20260629","20260731",6
C2600TJ,<데드 오브 윈터> 할인쿠폰 프로모션,A1SA1020261000121361,"[데드 오브 윈터 런칭] 영화 3,300원 할인",PPV 등,"20260718","20260622","20260731",23
C2600P8,[주기성] 26년 6월_B tv+ 비플리_UI 541 이상_2~4차_4,A1CP1020261000120872,[위클리 혜택] B tv+ 12개월 50% 할인,PM30000107,"20260622","20260520","20260630",19
C2600SH,<납치 48시간> 할인쿠폰 프로모션,A1SA1020261000121265,"[납치 48시간 런칭] 영화 3,300원 할인",PPV 등,"20260716","20260616","20260831",3
C2600TK,<메가 샤크 어택> 할인쿠폰 프로모션,A1SA1020261000121369,"[메가 샤크 어택 런칭] 영화 5,500원 할인",PPV 등,"20260719","20260626","20260731",12
C2600N4,(주기성) 6월 쿠폰팩 GCP(5/24~6/21가입)_TB,A1CP1020261000120865,[FREE PASS] B tv+ 1개월 무료_26년6월,PM30000107,"20260610","20260519","20260629",9
C2600Q3,"6월 성인 1+1 프로모션 (6/11~6/20)",A1SA1020261000121168,"[1+1이벤트] 3,300원 할인 쿠폰",PPV 등,"20260701","20260609","20260731",4
C2600N5,(일회성) 6월 쿠폰팩 GCP(5/1~5/23가입)_TB,A1CP1020261000120866,[FREE PASS] 지상파 3사 1개월 무료_26년6월,PM30000150,"20260604","20260519","20260629",7
C2600R4,<피어스> 할인쿠폰 프로모션,A1SA1020261000121258,"[피어스 런칭] 영화 5,500원 할인",PPV 등,"20260701","20260615","20260731",2
C2600O7,"2606_캐치온 해지방어_B tv+ Cross-sell",A1CP1020261000120958,[비밀 특가] B tv+ 1개월 100원,PM30000107,"20260630","20260528","20260712",3
C2600QV,"6월 성인 1+1 프로모션_모바일 (6/11~6/20)_수정",A1SA1020261000121169,"[1+1이벤트] 3,300원 할인 쿠폰 (모바일)",PPV 등,"20260626","20260609","20260731",6
C2600UF,"26년 7월_B tv+ 비플리_UI 541 이상_쿠폰&배너_4",A1CP1020261000121365,[고객님만 혜택] B tv+ 반값 할인 (최대 12개월),PM30000107,"20260713","20260624","20260731",2
C2600N1,"26년 5월_B tv+ 당첨자_UI 541 이상_3(1770)",DummyOffer,,PPV 등,,,,791175
C2600PA,[팝업] 밸류애드팀 Btv 업_단기(26.6.9)_2-3차,,,PPV 등,,,,145419
C2600QP,"지상파 월정액 첫달 3,300원_6월 5차",A1CP1020261000120947,"[6월 특가] 지상파 월정액 1개월 13,200원 할인",PM30000150,,"20260526","20260630",499814
C2600J7,"지상파 월정액 3개월 내내 5,500원_5월 2차",A1CP1020261000120660,"[온가족특가] 지상파 월정액 3개월 내내 월 5,500원",PM30000150,"20260502","20260422","20260531",153
C2600NP,<모탈 컴뱃2> 할인쿠폰 프로모션,A1SA1020261000120959,"[모탈컴뱃2 런칭] 영화 5,500원 할인",PPV 등,"20260614","20260528","20260615",50
C2600O7,"2606_캐치온 해지방어_B tv+ Cross-sell",,,PPV 등,,,,511
C2600N5,(일회성) 6월 쿠폰팩 GCP(5/1~5/23가입)_TB,A1CP1020261000120865,[FREE PASS] B tv+ 1개월 무료_26년6월,PM30000107,"20260617","20260519","20260629",16
C2600TA,[주기성] 26년 7월_B tv+ 비플리_UI 541 이하_쿠폰,A1CP1020261000121366,[고객님만 혜택] B tv+ 반값 할인 (최대 12개월),PM30000107,"20260724","20260624","20260731",19
C2600P5,[주기성] 26년 6월_B tv+ 비플리_UI 541 이상_2~4차_1,A1CP1020261000120872,[위클리 혜택] B tv+ 12개월 50% 할인,PM30000107,"20260618","20260520","20260630",52
C2600TG,JTBC 월정액 3개월 70% 할인_7월 1차,A1SA1020261000121374,[쿨썸머 특가] JTBC 월정액 3개월 내내 70% 할인,PM30000269,"20260721","20260629","20260731",18
C2600TA,[주기성] 26년 7월_B tv+ 비플리_UI 541 이하_쿠폰,A1CP1020261000121366,[고객님만 혜택] B tv+ 반값 할인 (최대 12개월),PM30000107,"20260629","20260624","20260731",23
C2600O8,[주기성] 26년 6월_B tv+ 비플리_UI 541 이하_쿠폰,A1CP1020261000120872,[위클리 혜택] B tv+ 12개월 50% 할인,PM30000107,"20260625","20260520","20260630",14
C2600NO,<푸틴: 절대 권력의 최후> 할인쿠폰 프로모션,A1SA1020261000120952,"[푸틴: 절대 권력의 최후 런칭] 영화 3,300원 할인",PPV 등,"20260617","20260526","20260630",4
C2600UE,"26년 7월_B tv+ 비플리_UI 541 이상_쿠폰&배너_3",A1CP1020261000121365,[고객님만 혜택] B tv+ 반값 할인 (최대 12개월),PM30000107,"20260706","20260624","20260731",22
C2600N4,(주기성) 6월 쿠폰팩 GCP(5/24~6/21가입)_TB,A1CP1020261000120865,[FREE PASS] B tv+ 1개월 무료_26년6월,PM30000107,"20260611","20260519","20260629",22
C2600PZ,SPOTV 6월 첫달무료_1차_0612,A1SA1020261000121164,[축구 이벤트] SPOTV Prime 1개월 무료,PM35000007,"20260629","20260609","20260630",48
C2600SC,<금발이 되고 싶어> 할인쿠폰 프로모션,A1SA1020261000121360,"[금발이 되고 싶어 런칭] 영화 5,500원 할인",PPV 등,"20260712","20260622","20260731",6
C2600QV,"6월 성인 1+1 프로모션_모바일 (6/11~6/20)_수정",A1SA1020261000121169,"[1+1이벤트] 3,300원 할인 쿠폰 (모바일)",PPV 등,"20260616","20260609","20260731",13
C2600TF,"지상파 월정액 3개월 5,500원_7월 1차",A1CP1020261000121373,"[쿨썸머 특가] 지상파 월정액 3개월 내내 월 5,500원",PM30000150,"20260814","20260629","20260731",1
C2600KM,"지상파 월정액 3개월 내내 5,500원_5월 3차",A1CP1020261000120660,"[온가족특가] 지상파 월정액 3개월 내내 월 5,500원",PM30000150,"20260503","20260422","20260531",2
C2600SH,<납치 48시간> 할인쿠폰 프로모션,A1SA1020261000121265,"[납치 48시간 런칭] 영화 3,300원 할인",PPV 등,"20260626","20260616","20260831",2
C2600MV,[팝업] 밸류애드팀 Btv 업_장기(26.5.27)_4-1차,,,PPV 등,,,,404884
C2600SS,[팝업] B tv 스탠다드+(조합형)_(26.6.30)_5-1차,,,PPV 등,,,,444089
C2600T1,"26년 6월_B tv+ KBO 올스타전_UI 541 이상_3",A1CP1020261000121364,"[올스타전 특가] B tv+ 월 5,500원 혜택 (최대 12개월)",PM30000107,,"20260624","20260705",795414
C2600N4,(주기성) 6월 쿠폰팩 GCP(5/24~6/21가입)_TB,A1CP1020261000120865,[FREE PASS] B tv+ 1개월 무료_26년6월,PM30000107,"20260628","20260519","20260629",93
C2600JA,<오시리스> 할인쿠폰 프로모션,A1SA1020261000120652,"[오시리스 런칭] 영화 3,300원 할인",PPV 등,"20260518","20260421","20260531",14
C2600WC,"지상파 월정액 3개월 5,500원_7월 3차",A1CP1020261000121373,"[쿨썸머 특가] 지상파 월정액 3개월 내내 월 5,500원",PM30000150,"20260725","20260629","20260731",59
C2600UT,"7월 성인 1+1 앵콜 프로모션_모바일 (7/11~7/20)",A1SA1020261000121459,"[1+1 앵콜 이벤트] 3,300원 할인 쿠폰 (모바일)",PPV 등,"20260719","20260708","20260831",30
C2600S4,"6월 성인 1+1 프로모션_모바일 (6/21~6/30)",A1SA1020261000121171,"[1+1 앵콜 이벤트] 3,300원 할인 쿠폰 (모바일)",PPV 등,"20260709","20260609","20260731",15
C2600SG,"CJ ENM 월정액 3개월 5,500원_7월 1차",A1CP1020261000121358,"[쿨썸머 특가] CJ ENM 월정액 3개월 내내 월 5,500원",PM30000154,"20260722","20260622","20260731",30
C2600VM,<헬파이어: 시수의 길> 할인쿠폰 프로모션,A1SA1020261000121461,"[헬파이어: 시수의 길 런칭] 영화 5,500원 할인",PPV 등,"20260718","20260708","20260831",8
C2600XQ,통합 월정액 3개월 내내 80% 할인_8월 2차,A1CP1020261000121658,[쿨썸머 특가] 주요 월정액 3개월 내내 80% 할인 (택1),PM30000176,"20260801","20260720","20260731",1
C2600LW,수요1+1무비쿠폰(5월 쿠폰발급),A1PR1020261000120851,[연휴무비쿠폰] 20% 할인(5천원 이상 사용),PPV 등,"20260524","20260408","20260525",15
C2600TJ,<데드 오브 윈터> 할인쿠폰 프로모션,A1SA1020261000121361,"[데드 오브 윈터 런칭] 영화 3,300원 할인",PPV 등,"20260712","20260622","20260731",27
C2600NO,<푸틴: 절대 권력의 최후> 할인쿠폰 프로모션,A1SA1020261000120952,"[푸틴: 절대 권력의 최후 런칭] 영화 3,300원 할인",PPV 등,"20260619","20260526","20260630",6
C2600SC,<금발이 되고 싶어> 할인쿠폰 프로모션,A1SA1020261000121360,"[금발이 되고 싶어 런칭] 영화 5,500원 할인",PPV 등,"20260629","20260622","20260731",8
C2600NP,<모탈 컴뱃2> 할인쿠폰 프로모션,A1SA1020261000120959,"[모탈컴뱃2 런칭] 영화 5,500원 할인",PPV 등,"20260603","20260528","20260615",8
C2600QM,[보정용][주기성] 26년 6월_B tv+ 비플리_UI 541 이상_2~4차_1,A1CP1020261000120872,[위클리 혜택] B tv+ 12개월 50% 할인,PM30000107,"20260627","20260520","20260630",3
C2600QS,"6월 성인 1+1 프로모션_모바일_추가 (6/12~6/14 구매자)",A1SA1020261000121169,"[1+1이벤트] 3,300원 할인 쿠폰 (모바일)",PPV 등,"20260626","20260609","20260731",1
C2600JB,<극장의 시간들> 할인쿠폰 프로모션,A1SA1020261000120746,"[극장의 시간들 런칭] 영화 5,500원 할인",PPV 등,"20260517","20260428","20260531",1
C2600O6,"26년 6월_B tv+ 비플리_UI 541 이상_1차 쿠폰(~6/7) & 배너(~6/30)_1",A1CP1020261000120872,[위클리 혜택] B tv+ 12개월 50% 할인,PM30000107,"20260611","20260520","20260630",1
C2600O8,[주기성] 26년 6월_B tv+ 비플리_UI 541 이하_쿠폰,A1CP1020261000120872,[위클리 혜택] B tv+ 12개월 50% 할인,PM30000107,"20260728","20260520","20260630",1
C2600MB,<힌드의 목소리> 할인쿠폰 프로모션,A1SA1020261000120864,"[힌드의 목소리 런칭] 영화 5,500원 할인",PPV 등,"20260611","20260519","20260630",1
C2600L2,[팝업] 밸류애드팀 Btv 업_장기(26.5.13)_2-3차,,,PPV 등,,,,396123
C2600WS,[팝업] 밸류애드팀 Btv 업_단기(26.7.28)_4-2차,,,PPV 등,,,,298025
C2600RD,"<짱구> 타겟 프로모션_2,000원_0617",A1SA1020261000121267,"[즉시 할인] 짱구 2,200원 할인쿠폰",PPV 등,,"20260616","20260731",416213
C2600LW,수요1+1무비쿠폰(5월 쿠폰발급),A1PR1020261000120851,[연휴무비쿠폰] 20% 할인(5천원 이상 사용),PPV 등,,"20260408","20260525",836
C2600S3,"6월 성인 1+1 프로모션 (6/21~6/30)",A1SA1020261000121170,"[1+1 앵콜 이벤트] 3,300원 할인 쿠폰",PPV 등,"20260627","20260609","20260731",301
C2600WD,통합 월정액 3개월 내내 80% 할인,A1CP1020261000121658,[쿨썸머 특가] 주요 월정액 3개월 내내 80% 할인 (택1),PM30000176,"20260722","20260720","20260731",94
C2600TM,<신의 악단> 할인쿠폰 프로모션,A1SA1020261000121384,"[신의 악단 런칭] 영화 3,300원 할인",PPV 등,"20260708","20260630","20260731",47
C2600LE,"CJ ENM 월정액 3개월 5,500원_5월 3차",A1CP1020261000120659,"[온가족특가] CJ ENM 월정액 3개월 내내 5,500원",PM30000154,"20260523","20260422","20260531",20
C2600UU,"7월 성인 1+1 앵콜 프로모션_모바일 (7/11~7/20)",A1SA1020261000121458,"[1+1 앵콜 이벤트] 3,300원 할인 쿠폰",PPV 등,"20260714","20260708","20260831",196
C2600TL,"7월 성인 1+1 프로모션 (7/1~7/10)",A1SA1020261000121370,"[1+1이벤트] 3,300원 할인 쿠폰",PPV 등,"20260719","20260626","20260731",31
C2600KI,"JTBC 월정액 6개월 약정 3,300원_5월 3차",A1CP1020261000120658,"[온가족특가] JTBC 6개월 약정 기간 내내 월 3,300원",PM30000269,"20260517","20260421","20260531",3
C2600VN,<엘리베이션> 할인쿠폰 프로모션,A1SA1020261000121463,"[엘리베이션 런칭] 영화 3,300원 할인",PPV 등,"20260721","20260708","20260831",43
C2600O6,"26년 6월_B tv+ 비플리_UI 541 이상_1차 쿠폰(~6/7) & 배너(~6/30)_1",A1CP1020261000120872,[위클리 혜택] B tv+ 12개월 50% 할인,PM30000107,"20260614","20260520","20260630",8
C2600N5,(일회성) 6월 쿠폰팩 GCP(5/1~5/23가입)_TB,A1CP1020261000120865,[FREE PASS] B tv+ 1개월 무료_26년6월,PM30000107,"20260612","20260519","20260629",11
C2600UP,<서퍼> 할인쿠폰 프로모션,A1SA1020261000121460,"[서퍼 런칭] 영화 3,300원 할인",PPV 등,"20260731","20260708","20260831",4
C2600JB,<극장의 시간들> 할인쿠폰 프로모션,A1SA1020261000120746,"[극장의 시간들 런칭] 영화 5,500원 할인",PPV 등,"20260506","20260428","20260531",1
C2600WK,JTBC 월정액 3개월 70% 할인_7월 3차,A1SA1020261000121374,[쿨썸머 특가] JTBC 월정액 3개월 내내 70% 할인,PM30000269,"20260704","20260629","20260731",2
