"cmpgn_id","cmpgn_nm","cmpgn_ofer_id","copn_plcy_nm","pt_dt","cl","copn_plcy_sta_dt","copn_plcy_end_dt","cnts_prod_id","cnt"
C2600R1,JTBC 월정액 첫달 무료_6월 3차,A1SA1020261000119567,[깜짝 특가] JTBC 월정액 1개월 100% 할인 쿠폰,"20260625",SMART,"20260119","20261231",PM30000269,192579
C2600T4,"26년 6월_B tv+ KBO 올스타전_UI 541 이상_4",A1CP1020261000121364,"[올스타전 특가] B tv+ 월 5,500원 혜택 (최대 12개월)","20260628",SMART,"20260624","20260705",PM30000107,918
C2600PN,JTBC 월정액 첫달 무료_6월 2차,A1SA1020261000119567,[깜짝 특가] JTBC 월정액 1개월 100% 할인 쿠폰,"20260617",SMART,"20260119","20261231",PM30000269,1159
C2600WK,JTBC 월정액 3개월 70% 할인_7월 3차,A1SA1020261000121374,[쿨썸머 특가] JTBC 월정액 3개월 내내 70% 할인,"20260722",SMART,"20260629","20260731",PM30000269,120819
C2600S3,"6월 성인 1+1 프로모션 (6/21~6/30)",A1SA1020261000121170,"[1+1 앵콜 이벤트] 3,300원 할인 쿠폰","20260626",SMART,"20260609","20260731",PPV 등,162
C2600P8,[주기성] 26년 6월_B tv+ 비플리_UI 541 이상_2~4차_4,A1CP1020261000120872,[위클리 혜택] B tv+ 12개월 50% 할인,"20260608",SMART,"20260520","20260630",PM30000107,910
C2600UU,"7월 성인 1+1 앵콜 프로모션_모바일 (7/11~7/20)",A1SA1020261000121458,"[1+1 앵콜 이벤트] 3,300원 할인 쿠폰","20260725",SMART,"20260708","20260831",PPV 등,304
C2600J7,"지상파 월정액 3개월 내내 5,500원_5월 2차",A1CP1020261000120660,"[온가족특가] 지상파 월정액 3개월 내내 월 5,500원","20260515",SMART,"20260422","20260531",PM30000150,351
C2600J7,"지상파 월정액 3개월 내내 5,500원_5월 2차",A1CP1020261000120660,"[온가족특가] 지상파 월정액 3개월 내내 월 5,500원","20260516",SMART,"20260422","20260531",PM30000150,455
C2600SG,"CJ ENM 월정액 3개월 5,500원_7월 1차",A1CP1020261000121358,"[쿨썸머 특가] CJ ENM 월정액 3개월 내내 월 5,500원","20260724",SMART,"20260622","20260731",PM30000154,354
C2600M6,JTBC 월정액 첫달 무료_5월 2차,A1SA1020261000119567,[깜짝 특가] JTBC 월정액 1개월 100% 할인 쿠폰,"20260614",SMART,"20260119","20261231",PM30000269,171
C2600T8,<살목지(2차)> 할인쿠폰 프로모션,A1SA1020261000121161,"[살목지 런칭] 영화 4,444원 할인",,SMART,"20260605","20260731",PPV 등,152
C2600R1,JTBC 월정액 첫달 무료_6월 3차,A1SA1020261000119567,[깜짝 특가] JTBC 월정액 1개월 100% 할인 쿠폰,"20260517",SMART,"20260119","20261231",PM30000269,149
C2600S6,토이스토리 소장용 패키지 프로모션_수정,A1SA1020261000121259,"[토이 스토리 패키지 구매] 영화 5,500원 할인","20260714",SMART,"20260615","20260731",PPV 등,48
C2600QR,"6월 성인 1+1 프로모션_추가 (6/12~14 구매자)",A1SA1020261000121168,"[1+1이벤트] 3,300원 할인 쿠폰","20260702",SMART,"20260609","20260731",PPV 등,32
C2600M8,<짱구> 할인쿠폰 프로모션,A1SA1020261000120863,"[짱구 런칭] 영화 5,500원 할인","20260529",SMART,"20260518","20260630",PPV 등,120
C2600LG,<스피드> 할인쿠폰 프로모션,A1SA1020261000120858,"[스피드 런칭] 영화 5,500원 할인","20260517",SMART,"20260512","20260531",PPV 등,5
C2600QU,"6월 성인 1+1 프로모션 (6/11~6/20)_수정",A1SA1020261000121168,"[1+1이벤트] 3,300원 할인 쿠폰","20260630",SMART,"20260609","20260731",PPV 등,10
C2600SH,<납치 48시간> 할인쿠폰 프로모션,A1SA1020261000121265,"[납치 48시간 런칭] 영화 3,300원 할인","20260702",SMART,"20260616","20260831",PPV 등,4
C2600TK,<메가 샤크 어택> 할인쿠폰 프로모션,A1SA1020261000121369,"[메가 샤크 어택 런칭] 영화 5,500원 할인","20260724",SMART,"20260626","20260731",PPV 등,13
C2600SH,<납치 48시간> 할인쿠폰 프로모션,A1SA1020261000121265,"[납치 48시간 런칭] 영화 3,300원 할인","20260704",SMART,"20260616","20260831",PPV 등,1
C2600R4,<피어스> 할인쿠폰 프로모션,A1SA1020261000121258,"[피어스 런칭] 영화 5,500원 할인","20260618",SMART,"20260615","20260731",PPV 등,2
C2600PM,[보정용][D+1] 쿠폰팩 등록 혜택 지급_2601,A1PR1020261000119553,[쿠폰팩 등록 감사] VOD 20% 할인쿠폰,"20260604",SMART,"20260114","99991231",PPV 등,1
C2600Q3,"6월 성인 1+1 프로모션 (6/11~6/20)",A1SA1020261000121168,"[1+1이벤트] 3,300원 할인 쿠폰","20260623",SMART,"20260609","20260731",PPV 등,1
C2600P5,[주기성] 26년 6월_B tv+ 비플리_UI 541 이상_2~4차_1,A1CP1020261000120872,[위클리 혜택] B tv+ 12개월 50% 할인,,SMART,"20260520","20260630",PM30000107,207492
C2600O6,"26년 6월_B tv+ 비플리_UI 541 이상_1차 쿠폰(~6/7) & 배너(~6/30)_1",A1CP1020261000120872,[위클리 혜택] B tv+ 12개월 50% 할인,"20260627",SMART,"20260520","20260630",PM30000107,98628
C2600O0,"26년 6월_B tv+ 짝수달 유료전환 테스트_UI 552 이상",A1CP1020261000120870,[6월 한정] B tv+ 첫달 무료,"20260615",SMART,"20260520","20260630",PM30000107,4572
C2600TX,"2607_주기성_전환동의 띠배너",,,,SMART,,,PPV 등,6118
C2600SG,"CJ ENM 월정액 3개월 5,500원_7월 1차",A1CP1020261000121358,"[쿨썸머 특가] CJ ENM 월정액 3개월 내내 월 5,500원","20260705",SMART,"20260622","20260731",PM30000154,2868
C2600UF,"26년 7월_B tv+ 비플리_UI 541 이상_쿠폰&배너_4",A1CP1020261000121365,[고객님만 혜택] B tv+ 반값 할인 (최대 12개월),,SMART,"20260624","20260731",PM30000107,26948
C2600PQ,통합 월정액 첫달 무료_6월 3차,A1CP1020261000120948,[이용 감사 혜택] 주요 월정액 1개월 100% 할인 (택1),"20260620",SMART,"20260526","20260630",PM30000176,47187
C2600PP,"지상파 월정액 첫달 3,300원_6월 3차",A1CP1020261000120947,"[6월 특가] 지상파 월정액 1개월 13,200원 할인","20260612",SMART,"20260526","20260630",PM30000150,14539
C2600OL,"지상파 월정액 첫달 3,300원_6월 2차",A1CP1020261000120947,"[6월 특가] 지상파 월정액 1개월 13,200원 할인","20260617",SMART,"20260526","20260630",PM30000150,4085
C2600L9,"26년 5월_B tv+ 비플리_UI 541 이상_1차(~5/17)_3(1770)",A1CP1020261000120853,[가정의 달] B tv+ 12개월 50% 할인 (~5/17),"20260514",SMART,"20260507","20260517",PM30000107,616
C2600UC,"26년 7월_B tv+ 비플리_UI 541 이상_쿠폰&배너_1",A1CP1020261000121365,[고객님만 혜택] B tv+ 반값 할인 (최대 12개월),"20260711",SMART,"20260624","20260731",PM30000107,5455
C2600UC,"26년 7월_B tv+ 비플리_UI 541 이상_쿠폰&배너_1",A1CP1020261000121365,[고객님만 혜택] B tv+ 반값 할인 (최대 12개월),"20260716",SMART,"20260624","20260731",PM30000107,1418
C2600WD,통합 월정액 3개월 내내 80% 할인,A1CP1020261000121658,[쿨썸머 특가] 주요 월정액 3개월 내내 80% 할인 (택1),"20260727",SMART,"20260720","20260731",PM30000176,2099
C2600SG,"CJ ENM 월정액 3개월 5,500원_7월 1차",A1CP1020261000121358,"[쿨썸머 특가] CJ ENM 월정액 3개월 내내 월 5,500원","20260722",SMART,"20260622","20260731",PM30000154,345
C2600IY,"JTBC 월정액 6개월 약정 3,300원_5월 1차",A1CP1020261000120658,"[온가족특가] JTBC 6개월 약정 기간 내내 월 3,300원","20260523",SMART,"20260421","20260531",PM30000269,102
C2600N4,(주기성) 6월 쿠폰팩 GCP(5/24~6/21가입)_TB,A1CP1020261000120867,[FREE PASS] CJ ENM 1개월 무료_26년6월,"20260609",SMART,"20260519","20260629",PM30000154,261
C2600TF,"지상파 월정액 3개월 5,500원_7월 1차",A1CP1020261000121373,"[쿨썸머 특가] 지상파 월정액 3개월 내내 월 5,500원","20260714",SMART,"20260629","20260731",PM30000150,584
C2600TK,<메가 샤크 어택> 할인쿠폰 프로모션,A1SA1020261000121369,"[메가 샤크 어택 런칭] 영화 5,500원 할인","20260711",SMART,"20260626","20260731",PPV 등,24
C2600M8,<짱구> 할인쿠폰 프로모션,A1SA1020261000120863,"[짱구 런칭] 영화 5,500원 할인","20260603",SMART,"20260518","20260630",PPV 등,131
C2600M8,<짱구> 할인쿠폰 프로모션,A1SA1020261000120863,"[짱구 런칭] 영화 5,500원 할인","20260615",SMART,"20260518","20260630",PPV 등,296
C2600TK,<메가 샤크 어택> 할인쿠폰 프로모션,A1SA1020261000121369,"[메가 샤크 어택 런칭] 영화 5,500원 할인","20260720",SMART,"20260626","20260731",PPV 등,31
C2600Q5,<스위트 홈: 진격의 거인> 할인쿠폰 프로모션,A1SA1020261000121160,"[스위트 홈: 진격의 거인 런칭] 영화 3,300원 할인","20260630",SMART,"20260605","20260731",PPV 등,20
C2600JA,<오시리스> 할인쿠폰 프로모션,A1SA1020261000120652,"[오시리스 런칭] 영화 3,300원 할인","20260514",SMART,"20260421","20260531",PPV 등,30
C2600UC,"26년 7월_B tv+ 비플리_UI 541 이상_쿠폰&배너_1",A1CP1020261000121365,[고객님만 혜택] B tv+ 반값 할인 (최대 12개월),"20260722",SMART,"20260624","20260731",PM30000107,88
C2600R1,JTBC 월정액 첫달 무료_6월 3차,A1SA1020261000119567,[깜짝 특가] JTBC 월정액 1개월 100% 할인 쿠폰,"20260526",SMART,"20260119","20261231",PM30000269,30
C2600TM,<신의 악단> 할인쿠폰 프로모션,A1SA1020261000121384,"[신의 악단 런칭] 영화 3,300원 할인","20260708",SMART,"20260630","20260731",PPV 등,46
C2600NH,<리 크로닌의 미이라> 할인쿠폰 프로모션,A1SA1020261000120855,"[리 크로닌의 미이라] 영화 3,300원 할인","20260609",SMART,"20260507","20260630",PPV 등,1
C2600UV,모아나 소장용 패키지 프로모션 (7/10),A1SA1020261000121465,"[모아나 패키지 구매] 영화 5,500원 할인","20260730",SMART,"20260708","20260831",PPV 등,27
C2600SC,<금발이 되고 싶어> 할인쿠폰 프로모션,A1SA1020261000121360,"[금발이 되고 싶어 런칭] 영화 5,500원 할인","20260629",SMART,"20260622","20260731",PPV 등,17
C2600KN,JTBC 월정액 첫달 무료_5월 1차,A1SA1020261000119567,[깜짝 특가] JTBC 월정액 1개월 100% 할인 쿠폰,"20260526",SMART,"20260119","20261231",PM30000269,1
C2600LX,"26년 5월_B tv+ 비플리_UI 541 이상_2차(~5/25)_1(1770)",A1CP1020261000120859,[가정의 달] B tv+ 12개월 50% 할인 (~5/25),,SMART,"20260515","20260525",PM30000107,250023
C2600T4,"26년 6월_B tv+ KBO 올스타전_UI 541 이상_4",A1CP1020261000121364,"[올스타전 특가] B tv+ 월 5,500원 혜택 (최대 12개월)","20260703",SMART,"20260624","20260705",PM30000107,178321
C2600RA,SPOTV 6월 첫달무료_1차_0617 토스트팝업,,,,SMART,,,PPV 등,1891714
C2600T0,"26년 6월_B tv+ KBO 올스타전_UI 541 이상_2",A1CP1020261000121364,"[올스타전 특가] B tv+ 월 5,500원 혜택 (최대 12개월)","20260703",SMART,"20260624","20260705",PM30000107,347090
C2600PV,"26년 6월_B tv+ 파격할인_UI 541 이하_5",DummyOffer,,,SMART,,,PPV 등,272403
C2600J7,"지상파 월정액 3개월 내내 5,500원_5월 2차",A1CP1020261000120660,"[온가족특가] 지상파 월정액 3개월 내내 월 5,500원","20260514",SMART,"20260422","20260531",PM30000150,391
C2600TG,JTBC 월정액 3개월 70% 할인_7월 1차,A1SA1020261000121374,[쿨썸머 특가] JTBC 월정액 3개월 내내 70% 할인,"20260713",SMART,"20260629","20260731",PM30000269,593
C2600PT,"26년 6월_B tv+ 파격할인_UI 541 이상_3",A1CP1020261000120874,"[72시간 한정] B tv+ 12개월 월 5,500원 혜택","20260612",SMART,"20260526","20260614",PM30000107,8047
C2600OC,"26년 6월_B tv+ 비플리_UI 541 이상_1차 쿠폰(~6/7) & 배너(~6/30)_4",A1CP1020261000120872,[위클리 혜택] B tv+ 12개월 50% 할인,"20260608",SMART,"20260520","20260630",PM30000107,1016
C2600SG,"CJ ENM 월정액 3개월 5,500원_7월 1차",A1CP1020261000121358,"[쿨썸머 특가] CJ ENM 월정액 3개월 내내 월 5,500원","20260712",SMART,"20260622","20260731",PM30000154,1997
C2600QM,[보정용][주기성] 26년 6월_B tv+ 비플리_UI 541 이상_2~4차_1,A1CP1020261000120872,[위클리 혜택] B tv+ 12개월 50% 할인,"20260602",SMART,"20260520","20260630",PM30000107,646
C2600J5,"지상파 월정액 3개월 내내 5,500원_5월 1차",A1CP1020261000120660,"[온가족특가] 지상파 월정액 3개월 내내 월 5,500원","20260521",SMART,"20260422","20260531",PM30000150,335
C2600UV,모아나 소장용 패키지 프로모션 (7/10),A1SA1020261000121465,"[모아나 패키지 구매] 영화 5,500원 할인","20260717",SMART,"20260708","20260831",PPV 등,17
C2600S7,토이스토리 소장용 패키지 프로모션 (6/18~6/21 발급),A1SA1020261000121259,"[토이 스토리 패키지 구매] 영화 5,500원 할인","20260706",SMART,"20260615","20260731",PPV 등,98
C2600IY,"JTBC 월정액 6개월 약정 3,300원_5월 1차",A1CP1020261000120658,"[온가족특가] JTBC 6개월 약정 기간 내내 월 3,300원","20260524",SMART,"20260421","20260531",PM30000269,93
C2600US,<잠금: 셧다운> 할인쿠폰 프로모션,A1SA1020261000121462,"[잠금: 셧다운 런칭] 영화 5,500원 할인","20260719",SMART,"20260708","20260831",PPV 등,30
C2600N4,(주기성) 6월 쿠폰팩 GCP(5/24~6/21가입)_TB,A1CP1020261000120866,[FREE PASS] 지상파 3사 1개월 무료_26년6월,"20260618",SMART,"20260519","20260629",PM30000150,63
C2600TK,<메가 샤크 어택> 할인쿠폰 프로모션,A1SA1020261000121369,"[메가 샤크 어택 런칭] 영화 5,500원 할인","20260727",SMART,"20260626","20260731",PPV 등,6
C2600PV,"26년 6월_B tv+ 파격할인_UI 541 이하_5",A1CP1020261000120874,"[72시간 한정] B tv+ 12개월 월 5,500원 혜택","20260610",SMART,"20260526","20260614",PM30000107,18
C2600LG,<스피드> 할인쿠폰 프로모션,A1SA1020261000120858,"[스피드 런칭] 영화 5,500원 할인","20260531",SMART,"20260512","20260531",PPV 등,8
C2600SH,<납치 48시간> 할인쿠폰 프로모션,A1SA1020261000121265,"[납치 48시간 런칭] 영화 3,300원 할인","20260715",SMART,"20260616","20260831",PPV 등,10
C2600JB,<극장의 시간들> 할인쿠폰 프로모션,A1SA1020261000120746,"[극장의 시간들 런칭] 영화 5,500원 할인","20260503",SMART,"20260428","20260531",PPV 등,3
C2600PM,[보정용][D+1] 쿠폰팩 등록 혜택 지급_2601,A1PR1020261000119553,[쿠폰팩 등록 감사] VOD 20% 할인쿠폰,"20260623",SMART,"20260114","99991231",PPV 등,3
C2600WI,<뮌터 & 칸딘스키 - 사랑의 초상> 할인쿠폰 프로모션,A1SA1020261000121560,"[뮌터 & 칸딘스키 - 사랑의 초상 런칭] 영화 5,500원 할인","20260731",SMART,"20260716","20260831",PPV 등,1
C2600M0,"26년 5월_B tv+ 비플리_UI 541 이상_2차(~5/25)_4(1770)",A1CP1020261000120859,[가정의 달] B tv+ 12개월 50% 할인 (~5/25),"20260525",SMART,"20260515","20260525",PM30000107,21665
C2600JZ,"JTBC 월정액 6개월 약정 3,300원_5월 2차",A1CP1020261000120658,"[온가족특가] JTBC 6개월 약정 기간 내내 월 3,300원","20260530",SMART,"20260421","20260531",PM30000269,15575
C2600O0,"26년 6월_B tv+ 짝수달 유료전환 테스트_UI 552 이상",A1CP1020261000120870,[6월 한정] B tv+ 첫달 무료,"20260603",SMART,"20260520","20260630",PM30000107,42217
C2600P8,[주기성] 26년 6월_B tv+ 비플리_UI 541 이상_2~4차_4,A1CP1020261000120872,[위클리 혜택] B tv+ 12개월 50% 할인,"20260622",SMART,"20260520","20260630",PM30000107,66552
C2600PQ,통합 월정액 첫달 무료_6월 3차,A1CP1020261000120948,[이용 감사 혜택] 주요 월정액 1개월 100% 할인 (택1),"20260619",SMART,"20260526","20260630",PM30000176,89575
C2600S5,SPOTV 6월 첫달무료_1차_0622,A1SA1020261000121164,[축구 이벤트] SPOTV Prime 1개월 무료,"20260622",SMART,"20260609","20260630",PM35000007,46074
C2600LE,"CJ ENM 월정액 3개월 5,500원_5월 3차",A1CP1020261000120659,"[온가족특가] CJ ENM 월정액 3개월 내내 5,500원","20260522",SMART,"20260422","20260531",PM30000154,759
C2600SJ,[주기성]프라다입고문워크 신작혜택파티 프로모션,A1PR1020261000121272,[신작혜택파티] 영화 30% 할인(악마는프라다2 외 대상작),,SMART,"20260618","20260706",PPV 등,6901
C2600UF,"26년 7월_B tv+ 비플리_UI 541 이상_쿠폰&배너_4",A1CP1020261000121365,[고객님만 혜택] B tv+ 반값 할인 (최대 12개월),"20260707",SMART,"20260624","20260731",PM30000107,13123
C2600NE,통합 월정액 첫달 무료_6월 1차,A1CP1020261000120948,[이용 감사 혜택] 주요 월정액 1개월 100% 할인 (택1),"20260605",SMART,"20260526","20260630",PM30000176,2548
C2600N4,(주기성) 6월 쿠폰팩 GCP(5/24~6/21가입)_TB,A1CP1020261000120866,[FREE PASS] 지상파 3사 1개월 무료_26년6월,"20260608",SMART,"20260519","20260629",PM30000150,85
C2600UE,"26년 7월_B tv+ 비플리_UI 541 이상_쿠폰&배너_3",A1CP1020261000121365,[고객님만 혜택] B tv+ 반값 할인 (최대 12개월),"20260718",SMART,"20260624","20260731",PM30000107,147
C2600WJ,"CJ ENM 월정액 3개월 5,500원_7월 3차",A1CP1020261000121358,"[쿨썸머 특가] CJ ENM 월정액 3개월 내내 월 5,500원","20260730",SMART,"20260622","20260731",PM30000154,989
C2600UD,"26년 7월_B tv+ 비플리_UI 541 이상_쿠폰&배너_2",A1CP1020261000121365,[고객님만 혜택] B tv+ 반값 할인 (최대 12개월),"20260716",SMART,"20260624","20260731",PM30000107,1236
C2600N4,(주기성) 6월 쿠폰팩 GCP(5/24~6/21가입)_TB,A1SA1020261000120869,[FREE PASS] SPOTV 프라임패키지 1개월 무료_26년6월,"20260610",SMART,"20260519","20260629",PM35000007,134
C2600UD,"26년 7월_B tv+ 비플리_UI 541 이상_쿠폰&배너_2",A1CP1020261000121365,[고객님만 혜택] B tv+ 반값 할인 (최대 12개월),"20260715",SMART,"20260624","20260731",PM30000107,1496
C2600P8,[주기성] 26년 6월_B tv+ 비플리_UI 541 이상_2~4차_4,A1CP1020261000120872,[위클리 혜택] B tv+ 12개월 50% 할인,"20260629",SMART,"20260520","20260630",PM30000107,887
C2600NE,통합 월정액 첫달 무료_6월 1차,A1CP1020261000120948,[이용 감사 혜택] 주요 월정액 1개월 100% 할인 (택1),"20260624",SMART,"20260526","20260630",PM30000176,1170
C2600KN,JTBC 월정액 첫달 무료_5월 1차,A1SA1020261000119567,[깜짝 특가] JTBC 월정액 1개월 100% 할인 쿠폰,"20260622",SMART,"20260119","20261231",PM30000269,128
C2600KM,"지상파 월정액 3개월 내내 5,500원_5월 3차",A1CP1020261000120660,"[온가족특가] 지상파 월정액 3개월 내내 월 5,500원","20260514",SMART,"20260422","20260531",PM30000150,216
C2600TJ,<데드 오브 윈터> 할인쿠폰 프로모션,A1SA1020261000121361,"[데드 오브 윈터 런칭] 영화 3,300원 할인","20260727",SMART,"20260622","20260731",PPV 등,11
C2600LG,<스피드> 할인쿠폰 프로모션,A1SA1020261000120858,"[스피드 런칭] 영화 5,500원 할인","20260524",SMART,"20260512","20260531",PPV 등,2
C2600KM,"지상파 월정액 3개월 내내 5,500원_5월 3차",A1CP1020261000120660,"[온가족특가] 지상파 월정액 3개월 내내 월 5,500원","20260526",SMART,"20260422","20260531",PM30000150,88
C2600PQ,통합 월정액 첫달 무료_6월 3차,A1CP1020261000120948,[이용 감사 혜택] 주요 월정액 1개월 100% 할인 (택1),"20260626",SMART,"20260526","20260630",PM30000176,10
C2600Q5,<스위트 홈: 진격의 거인> 할인쿠폰 프로모션,A1SA1020261000121160,"[스위트 홈: 진격의 거인 런칭] 영화 3,300원 할인","20260702",SMART,"20260605","20260731",PPV 등,20
C2600QR,"6월 성인 1+1 프로모션_추가 (6/12~14 구매자)",A1SA1020261000121168,"[1+1이벤트] 3,300원 할인 쿠폰","20260701",SMART,"20260609","20260731",PPV 등,4
C2600NL,<쉘터> 할인쿠폰 프로모션,A1SA1020261000120861,"[쉘터 런칭] 영화 3,300원 할인","20260614",SMART,"20260518","20260630",PPV 등,4
C2600WI,<뮌터 & 칸딘스키 - 사랑의 초상> 할인쿠폰 프로모션,A1SA1020261000121560,"[뮌터 & 칸딘스키 - 사랑의 초상 런칭] 영화 5,500원 할인","20260730",SMART,"20260716","20260831",PPV 등,2
C2600KO,<폭탄> 할인쿠폰 프로모션,A1SA1020261000120751,"[폭탄 런칭] 영화 5,500원 할인","20260526",SMART,"20260430","20260531",PPV 등,3
C2600J7,"지상파 월정액 3개월 내내 5,500원_5월 2차",A1CP1020261000120660,"[온가족특가] 지상파 월정액 3개월 내내 월 5,500원",,SMART,"20260422","20260531",PM30000150,229008
C2600NG,SPOTV 6월 첫달무료_1차_0613 토팝,,,,SMART,,,PPV 등,1750323
